application_id,feature,shap_value,abs_shap,direction,rank,prediction,approval_probability
LP002314,Credit_History,0.5525486469268799,0.5525486469268799,supports_approval,5,0,0.2843334674835205
LP002314,Total_Income,0.7353060841560364,0.7353060841560364,supports_approval,2,0,0.2843334674835205
LP002314,DTI,-0.01342972181737423,0.01342972181737423,supports_decline,19,0,0.2843334674835205
LP002314,Gender_Female,0.2687211334705353,0.2687211334705353,supports_approval,8,0,0.2843334674835205
LP002314,Gender_Male,0.07715670764446259,0.07715670764446259,supports_approval,12,0,0.2843334674835205
LP002314,Married_No,-0.11925406754016876,0.11925406754016876,supports_decline,11,0,0.2843334674835205
LP002314,Married_Yes,-0.03016039915382862,0.03016039915382862,supports_decline,17,0,0.2843334674835205
LP002314,Dependents_0,-0.15110163390636444,0.15110163390636444,supports_decline,10,0,0.2843334674835205
LP002314,Dependents_1,0.032877352088689804,0.032877352088689804,supports_approval,16,0,0.2843334674835205
LP002314,Dependents_2,-0.04387619346380234,0.04387619346380234,supports_decline,15,0,0.2843334674835205
LP002314,Dependents_3+,-0.02881341613829136,0.02881341613829136,supports_decline,18,0,0.2843334674835205
LP002314,Education_Graduate,-0.681847333908081,0.681847333908081,supports_decline,4,0,0.2843334674835205
LP002314,Education_Not Graduate,-0.04762522876262665,0.04762522876262665,supports_decline,14,0,0.2843334674835205
LP002314,Self_Employed_No,0.050257205963134766,0.050257205963134766,supports_approval,13,0,0.2843334674835205
LP002314,Self_Employed_Yes,0.0053565832786262035,0.0053565832786262035,supports_approval,21,0,0.2843334674835205
LP002314,Property_Area_Rural,-0.24278520047664642,0.24278520047664642,supports_decline,9,0,0.2843334674835205
LP002314,Property_Area_Semiurban,-0.45075640082359314,0.45075640082359314,supports_decline,6,0,0.2843334674835205
LP002314,Property_Area_Urban,0.0012025206815451384,0.0012025206815451384,supports_approval,22,0,0.2843334674835205
LP002315,ApplicantIncome,1.289084792137146,1.289084792137146,supports_approval,2,0,0.05271385610103607
LP002315,CoapplicantIncome,-0.6933270692825317,0.6933270692825317,supports_decline,4,0,0.05271385610103607
LP002315,LoanAmount,-0.16330578923225403,0.16330578923225403,supports_decline,9,0,0.05271385610103607
LP002315,Loan_Amount_Term,0.07227685302495956,0.07227685302495956,supports_approval,15,0,0.05271385610103607
LP002315,Credit_History,-3.653851270675659,3.653851270675659,supports_decline,1,0,0.05271385610103607
LP002315,Total_Income,-0.781013548374176,0.781013548374176,supports_decline,3,0,0.05271385610103607
LP002315,DTI,0.1907830387353897,0.1907830387353897,supports_approval,7,0,0.05271385610103607
LP002315,Gender_Female,-0.020187295973300934,0.020187295973300934,supports_decline,18,0,0.05271385610103607
LP002315,Gender_Male,-0.006178111769258976,0.006178111769258976,supports_decline,21,0,0.05271385610103607
LP002315,Married_No,-0.09580294787883759,0.09580294787883759,supports_decline,11,0,0.05271385610103607
LP002315,Married_Yes,-0.0036075522657483816,0.0036075522657483816,supports_decline,22,0,0.05271385610103607
LP002315,Dependents_0,0.18698610365390778,0.18698610365390778,supports_approval,8,0,0.05271385610103607
LP002315,Dependents_1,-0.4838171601295471,0.4838171601295471,supports_decline,6,0,0.05271385610103607
LP002315,Dependents_2,-0.09412984549999237,0.09412984549999237,supports_decline,12,0,0.05271385610103607
LP002315,Dependents_3+,-0.0976366475224495,0.0976366475224495,supports_decline,10,0,0.05271385610103607
LP002315,Education_Graduate,0.08528036624193192,0.08528036624193192,supports_approval,14,0,0.05271385610103607
LP002315,Education_Not Graduate,0.0064587886445224285,0.0064587886445224285,supports_approval,20,0,0.05271385610103607
LP002315,Self_Employed_No,-0.027473334223031998,0.027473334223031998,supports_decline,17,0,0.05271385610103607
LP002315,Self_Employed_Yes,-0.007309059612452984,0.007309059612452984,supports_decline,19,0,0.05271385610103607
LP002315,Property_Area_Rural,0.08582001179456711,0.08582001179456711,supports_approval,13,0,0.05271385610103607
LP002315,Property_Area_Semiurban,0.5855691432952881,0.5855691432952881,supports_approval,5,0,0.05271385610103607
LP002315,Property_Area_Urban,-0.041435789316892624,0.041435789316892624,supports_decline,16,0,0.05271385610103607
LP002317,ApplicantIncome,1.6942099332809448,1.6942099332809448,supports_approval,2,0,0.13812264800071716
LP002317,CoapplicantIncome,-0.6434553861618042,0.6434553861618042,supports_decline,5,0,0.13812264800071716
LP002317,LoanAmount,-0.608393132686615,0.608393132686615,supports_decline,6,0,0.13812264800071716
LP002317,Loan_Amount_Term,-0.14575520157814026,0.14575520157814026,supports_decline,11,0,0.13812264800071716
LP002317,Credit_History,-2.9016036987304688,2.9016036987304688,supports_decline,1,0,0.13812264800071716
LP002317,Total_Income,-1.3039742708206177,1.3039742708206177,supports_decline,3,0,0.13812264800071716
LP002317,DTI,0.5230566263198853,0.5230566263198853,supports_approval,7,0,0.13812264800071716
LP002317,Gender_Female,-0.02561577782034874,0.02561577782034874,supports_decline,18,0,0.13812264800071716
LP002317,Gender_Male,-0.007289038971066475,0.007289038971066475,supports_decline,20,0,0.13812264800071716
LP002317,Married_No,-0.10492295771837234,0.10492295771837234,supports_decline,14,0,0.13812264800071716
LP002317,Married_Yes,-0.008150151930749416,0.008150151930749416,supports_decline,19,0,0.13812264800071716
LP002317,Dependents_0,0.16527429223060608,0.16527429223060608,supports_approval,10,0,0.13812264800071716
LP002317,Dependents_1,0.11103086173534393,0.11103086173534393,supports_approval,13,0,0.13812264800071716
LP002317,Dependents_2,-0.07572098821401596,0.07572098821401596,supports_decline,15,0,0.13812264800071716
LP002317,Dependents_3+,1.1340175867080688,1.1340175867080688,supports_approval,4,0,0.13812264800071716
LP002317,Education_Graduate,0.14038869738578796,0.14038869738578796,supports_approval,12,0,0.13812264800071716
LP002317,Education_Not Graduate,0.006422845181077719,0.006422845181077719,supports_approval,21,0,0.13812264800071716
LP002317,Self_Employed_No,0.04021875932812691,0.04021875932812691,supports_approval,17,0,0.13812264800071716
LP002317,Self_Employed_Yes,0.0018477224512025714,0.0018477224512025714,supports_approval,22,0,0.13812264800071716
LP002317,Property_Area_Rural,-0.2729719579219818,0.2729719579219818,supports_decline,8,0,0.13812264800071716
LP002317,Property_Area_Semiurban,-0.26798462867736816,0.26798462867736816,supports_decline,9,0,0.13812264800071716
LP002317,Property_Area_Urban,-0.059696365147829056,0.059696365147829056,supports_decline,16,0,0.13812264800071716
LP002318,ApplicantIncome,-0.5617228746414185,0.5617228746414185,supports_decline,3,0,0.29584988951683044
LP002318,CoapplicantIncome,-1.0220214128494263,1.0220214128494263,supports_decline,1,0,0.29584988951683044
LP002318,LoanAmount,0.44869422912597656,0.44869422912597656,supports_approval,6,0,0.29584988951683044
LP002318,Loan_Amount_Term,-0.035193026065826416,0.035193026065826416,supports_decline,18,0,0.29584988951683044
LP002318,Credit_History,0.5234584212303162,0.5234584212303162,supports_approval,4,0,0.29584988951683044
LP002318,Total_Income,0.11302068084478378,0.11302068084478378,supports_approval,10,0,0.29584988951683044
LP002318,DTI,0.16675910353660583,0.16675910353660583,supports_approval,9,0,0.29584988951683044
LP002318,Gender_Female,0.08574564754962921,0.08574564754962921,supports_approval,12,0,0.29584988951683044
LP002318,Gender_Male,0.01303331833332777,0.01303331833332777,supports_approval,21,0,0.29584988951683044
LP002318,Married_No,-0.0995836928486824,0.0995836928486824,supports_decline,11,0,0.29584988951683044
LP002318,Married_Yes,-0.005869624670594931,0.005869624670594931,supports_decline,22,0,0.29584988951683044
LP002318,Dependents_0,0.06777976453304291,0.06777976453304291,supports_approval,14,0,0.29584988951683044
LP002318,Dependents_1,-0.48494207859039307,0.48494207859039307,supports_decline,5,0,0.29584988951683044
LP002318,Dependents_2,-0.06368324160575867,0.06368324160575867,supports_decline,15,0,0.29584988951683044
LP002318,Dependents_3+,-0.016283713281154633,0.016283713281154633,supports_decline,20,0,0.29584988951683044
LP002318,Education_Graduate,-0.4349593222141266,0.4349593222141266,supports_decline,8,0,0.29584988951683044
LP002318,Education_Not Graduate,-0.044015124440193176,0.044015124440193176,supports_decline,17,0,0.29584988951683044
LP002318,Self_Employed_No,-0.7315816283226013,0.7315816283226013,supports_decline,2,0,0.29584988951683044
LP002318,Self_Employed_Yes,-0.07397585362195969,0.07397585362195969,supports_decline,13,0,0.29584988951683044
LP002318,Property_Area_Rural,0.05082894116640091,0.05082894116640091,supports_approval,16,0,0.29584988951683044
LP002318,Property_Area_Semiurban,0.43647587299346924,0.43647587299346924,supports_approval,7,0,0.29584988951683044
LP002318,Property_Area_Urban,0.02280171401798725,0.02280171401798725,supports_approval,19,0,0.29584988951683044
LP002319,ApplicantIncome,1.1207687854766846,1.1207687854766846,supports_approval,1,1,0.8599981665611267
LP002319,CoapplicantIncome,-0.8843604922294617,0.8843604922294617,supports_decline,2,1,0.8599981665611267
LP002319,LoanAmount,-0.03681425377726555,0.03681425377726555,supports_decline,14,1,0.8599981665611267
LP002319,Loan_Amount_Term,-0.020776871591806412,0.020776871591806412,supports_decline,16,1,0.8599981665611267
LP002319,Credit_History,0.6125621199607849,0.6125621199607849,supports_approval,4,1,0.8599981665611267
LP002319,Total_Income,0.6556965708732605,0.6556965708732605,supports_approval,3,1,0.8599981665611267
LP002319,DTI,0.029619675129652023,0.029619675129652023,supports_approval,15,1,0.8599981665611267
LP002319,Gender_Female,-0.04756002128124237,0.04756002128124237,supports_decline,13,1,0.8599981665611267
LP002319,Gender_Male,-0.013019056990742683,0.013019056990742683,supports_decline,18,1,0.8599981665611267
LP002319,Married_No,0.008448329754173756,0.008448329754173756,supports_approval,19,1,0.8599981665611267
LP002319,Married_Yes,0.0010841070907190442,0.0010841070907190442,supports_approval,22,1,0.8599981665611267
LP002319,Dependents_0,-0.17261944711208344,0.17261944711208344,supports_decline,7,1,0.8599981665611267
LP002319,Dependents_1,0.05551384761929512,0.05551384761929512,supports_approval,12,1,0.8599981665611267
LP002319,Dependents_2,-0.09158936142921448,0.09158936142921448,supports_decline,9,1,0.8599981665611267
LP002319,Dependents_3+,-0.056659549474716187,0.056659549474716187,supports_decline,11,1,0.8599981665611267
LP002319,Education_Graduate,0.2427978664636612,0.2427978664636612,supports_approval,6,1,0.8599981665611267
LP002319,Education_Not Graduate,0.02053721994161606,0.02053721994161606,supports_approval,17,1,0.8599981665611267
LP002319,Self_Employed_No,0.002292766235768795,0.002292766235768795,supports_approval,20,1,0.8599981665611267
LP002319,Self_Employed_Yes,0.0019753107335418463,0.0019753107335418463,supports_approval,21,1,0.8599981665611267
LP002319,Property_Area_Rural,0.11067160218954086,0.11067160218954086,supports_approval,8,1,0.8599981665611267
LP002319,Property_Area_Semiurban,-0.4189200699329376,0.4189200699329376,supports_decline,5,1,0.8599981665611267
LP002319,Property_Area_Urban,-0.0824686735868454,0.0824686735868454,supports_decline,10,1,0.8599981665611267
LP002328,ApplicantIncome,0.717131495475769,0.717131495475769,supports_approval,3,0,0.002869512652978301
LP002328,CoapplicantIncome,-0.9982914924621582,0.9982914924621582,supports_decline,2,0,0.002869512652978301
LP002328,LoanAmount,-0.6679179668426514,0.6679179668426514,supports_decline,5,0,0.002869512652978301
LP002328,Loan_Amount_Term,-0.11248190701007843,0.11248190701007843,supports_decline,13,0,0.002869512652978301
LP002328,Credit_History,-3.675354242324829,3.675354242324829,supports_decline,1,0,0.002869512652978301
LP002328,Total_Income,0.21454954147338867,0.21454954147338867,supports_approval,8,0,0.002869512652978301
LP002328,DTI,-0.2675079107284546,0.2675079107284546,supports_decline,7,0,0.002869512652978301
LP002328,Gender_Female,-0.03467120602726936,0.03467120602726936,supports_decline,17,0,0.002869512652978301
LP002328,Gender_Male,-0.00866149552166462,0.00866149552166462,supports_decline,20,0,0.002869512652978301
LP002328,Married_No,-0.12181979417800903,0.12181979417800903,supports_decline,12,0,0.002869512652978301
LP002328,Married_Yes,-0.01005379669368267,0.01005379669368267,supports_decline,19,0,0.002869512652978301
LP002328,Dependents_0,-0.17611995339393616,0.17611995339393616,supports_decline,9,0,0.002869512652978301
LP002328,Dependents_1,0.0358508937060833,0.0358508937060833,supports_approval,16,0,0.002869512652978301
LP002328,Dependents_2,-0.06502211838960648,0.06502211838960648,supports_decline,14,0,0.002869512652978301
LP002328,Dependents_3+,-0.1269417703151703,0.1269417703151703,supports_decline,11,0,0.002869512652978301
LP002328,Education_Graduate,-0.7055990695953369,0.7055990695953369,supports_decline,4,0,0.002869512652978301
LP002328,Education_Not Graduate,-0.05878891795873642,0.05878891795873642,supports_decline,15,0,0.002869512652978301
LP002328,Self_Employed_No,-0.0034563220106065273,0.0034563220106065273,supports_decline,21,0,0.002869512652978301
LP002328,Self_Employed_Yes,0.0008850180893205106,0.0008850180893205106,supports_approval,22,0,0.002869512652978301
LP002328,Property_Area_Rural,-0.17062701284885406,0.17062701284885406,supports_decline,10,0,0.002869512652978301
LP002328,Property_Area_Semiurban,-0.4075316786766052,0.4075316786766052,supports_decline,6,0,0.002869512652978301
LP002328,Property_Area_Urban,0.013595979660749435,0.013595979660749435,supports_approval,18,0,0.002869512652978301
LP002332,ApplicantIncome,-0.47498220205307007,0.47498220205307007,supports_decline,4,1,0.9651959538459778
LP002332,CoapplicantIncome,1.522696852684021,1.522696852684021,supports_approval,1,1,0.9651959538459778
LP002332,LoanAmount,0.38398197293281555,0.38398197293281555,supports_approval,5,1,0.9651959538459778
LP002332,Loan_Amount_Term,0.02121037431061268,0.02121037431061268,supports_approval,17,1,0.9651959538459778
LP002332,Credit_History,0.634909451007843,0.634909451007843,supports_approval,3,1,0.9651959538459778
LP002332,Total_Income,0.9075899720191956,0.9075899720191956,supports_approval,2,1,0.9651959538459778
LP002332,DTI,0.039559949189424515,0.039559949189424515,supports_approval,15,1,0.9651959538459778
LP002332,Gender_Female,-0.019712114706635475,0.019712114706635475,supports_decline,19,1,0.9651959538459778
LP002332,Gender_Male,-0.0012813789071515203,0.0012813789071515203,supports_decline,22,1,0.9651959538459778
LP002332,Married_No,0.11840811371803284,0.11840811371803284,supports_approval,9,1,0.9651959538459778
LP002332,Married_Yes,0.036268580704927444,0.036268580704927444,supports_approval,16,1,0.9651959538459778
LP002332,Dependents_0,-0.04095766693353653,0.04095766693353653,supports_decline,14,1,0.9651959538459778
LP002332,Dependents_1,0.07904145121574402,0.07904145121574402,supports_approval,10,1,0.9651959538459778
LP002332,Dependents_2,-0.057393886148929596,0.057393886148929596,supports_decline,12,1,0.9651959538459778
LP002332,Dependents_3+,-0.021075349301099777,0.021075349301099777,supports_decline,18,1,0.9651959538459778
LP002332,Education_Graduate,-0.19683927297592163,0.19683927297592163,supports_decline,7,1,0.9651959538459778
LP002332,Education_Not Graduate,-0.01308131217956543,0.01308131217956543,supports_decline,20,1,0.9651959538459778
LP002332,Self_Employed_No,0.07168713957071304,0.07168713957071304,supports_approval,11,1,0.9651959538459778
LP002332,Self_Employed_Yes,0.005086012650281191,0.005086012650281191,supports_approval,21,1,0.9651959538459778
LP002332,Property_Area_Rural,-0.15350861847400665,0.15350861847400665,supports_decline,8,1,0.9651959538459778
LP002332,Property_Area_Semiurban,-0.34202930331230164,0.34202930331230164,supports_decline,6,1,0.9651959538459778
LP002332,Property_Area_Urban,0.04492485523223877,0.04492485523223877,supports_approval,13,1,0.9651959538459778
LP002335,ApplicantIncome,-0.5970702171325684,0.5970702171325684,supports_decline,4,0,0.10563850402832031
LP002335,CoapplicantIncome,1.5715928077697754,1.5715928077697754,supports_approval,2,0,0.10563850402832031
LP002335,LoanAmount,-0.5795180797576904,0.5795180797576904,supports_decline,5,0,0.10563850402832031
LP002335,Loan_Amount_Term,-0.07572021335363388,0.07572021335363388,supports_decline,12,0,0.10563850402832031
LP002335,Credit_History,-4.069835662841797,4.069835662841797,supports_decline,1,0,0.10563850402832031
LP002335,Total_Income,0.5180195569992065,0.5180195569992065,supports_approval,6,0,0.10563850402832031
LP002335,DTI,-0.1528540551662445,0.1528540551662445,supports_decline,9,0,0.10563850402832031
LP002335,Gender_Female,0.07696705311536789,0.07696705311536789,supports_approval,11,0,0.10563850402832031
LP002335,Gender_Male,0.022524042055010796,0.022524042055010796,supports_approval,18,0,0.10563850402832031
LP002335,Married_No,-0.1270429491996765,0.1270429491996765,supports_decline,10,0,0.10563850402832031
LP002335,Married_Yes,-0.007453679107129574,0.007453679107129574,supports_decline,20,0,0.10563850402832031
LP002335,Dependents_0,0.011471815407276154,0.011471815407276154,supports_approval,19,0,0.10563850402832031
LP002335,Dependents_1,0.16767853498458862,0.16767853498458862,supports_approval,8,0,0.10563850402832031
LP002335,Dependents_2,-0.0648185983300209,0.0648185983300209,supports_decline,13,0,0.10563850402832031
LP002335,Dependents_3+,-0.06100580468773842,0.06100580468773842,supports_decline,14,0,0.10563850402832031
LP002335,Education_Graduate,-0.36348608136177063,0.36348608136177063,supports_decline,7,0,0.10563850402832031
LP002335,Education_Not Graduate,-0.023569848388433456,0.023569848388433456,supports_decline,17,0,0.10563850402832031
LP002335,Self_Employed_No,0.042089834809303284,0.042089834809303284,supports_approval,16,0,0.10563850402832031
LP002335,Self_Employed_Yes,0.001472220290452242,0.001472220290452242,supports_approval,22,0,0.10563850402832031
LP002335,Property_Area_Rural,0.05168960988521576,0.05168960988521576,supports_approval,15,0,0.10563850402832031
LP002335,Property_Area_Semiurban,0.7400644421577454,0.7400644421577454,supports_approval,3,0,0.10563850402832031
LP002335,Property_Area_Urban,0.00462392158806324,0.00462392158806324,supports_approval,21,0,0.10563850402832031
LP002337,ApplicantIncome,-0.4346488416194916,0.4346488416194916,supports_decline,4,1,0.9300777912139893
LP002337,CoapplicantIncome,-1.0085169076919556,1.0085169076919556,supports_decline,2,1,0.9300777912139893
LP002337,LoanAmount,0.4132775664329529,0.4132775664329529,supports_approval,5,1,0.9300777912139893
LP002337,Loan_Amount_Term,0.004466772545129061,0.004466772545129061,supports_approval,22,1,0.9300777912139893
LP002337,Credit_History,0.6142130494117737,0.6142130494117737,supports_approval,3,1,0.9300777912139893
LP002337,Total_Income,1.9849756956100464,1.9849756956100464,supports_approval,1,1,0.9300777912139893
LP002337,DTI,0.05752791091799736,0.05752791091799736,supports_approval,14,1,0.9300777912139893
LP002337,Gender_Female,0.3371453881263733,0.3371453881263733,supports_approval,7,1,0.9300777912139893
LP002337,Gender_Male,0.09530606120824814,0.09530606120824814,supports_approval,11,1,0.9300777912139893
LP002337,Married_No,-0.08474516123533249,0.08474516123533249,supports_decline,12,1,0.9300777912139893
LP002337,Married_Yes,-0.010485650040209293,0.010485650040209293,supports_decline,20,1,0.9300777912139893
LP002337,Dependents_0,-0.11451748013496399,0.11451748013496399,supports_decline,10,1,0.9300777912139893
LP002337,Dependents_1,0.04808561131358147,0.04808561131358147,supports_approval,15,1,0.9300777912139893
LP002337,Dependents_2,-0.038924723863601685,0.038924723863601685,supports_decline,16,1,0.9300777912139893
LP002337,Dependents_3+,-0.02982497774064541,0.02982497774064541,supports_decline,17,1,0.9300777912139893
LP002337,Education_Graduate,0.20815758407115936,0.20815758407115936,supports_approval,8,1,0.9300777912139893
LP002337,Education_Not Graduate,0.014230452477931976,0.014230452477931976,supports_approval,19,1,0.9300777912139893
LP002337,Self_Employed_No,0.06019867956638336,0.06019867956638336,supports_approval,13,1,0.9300777912139893
LP002337,Self_Employed_Yes,0.006421491503715515,0.006421491503715515,supports_approval,21,1,0.9300777912139893
LP002337,Property_Area_Rural,0.11629417538642883,0.11629417538642883,supports_approval,9,1,0.9300777912139893
LP002337,Property_Area_Semiurban,-0.4021296799182892,0.4021296799182892,supports_decline,6,1,0.9300777912139893
LP002337,Property_Area_Urban,-0.02671664208173752,0.02671664208173752,supports_decline,18,1,0.9300777912139893
LP002341,ApplicantIncome,-0.6306161284446716,0.6306161284446716,supports_decline,4,0,0.4992125630378723
LP002341,CoapplicantIncome,-0.8137289881706238,0.8137289881706238,supports_decline,3,0,0.4992125630378723
LP002341,LoanAmount,-0.2262796312570572,0.2262796312570572,supports_decline,7,0,0.4992125630378723
LP002341,Loan_Amount_Term,0.03107733651995659,0.03107733651995659,supports_approval,17,0,0.4992125630378723
LP002341,Credit_History,0.5043386816978455,0.5043386816978455,supports_approval,5,0,0.4992125630378723
LP002341,Total_Income,1.8192142248153687,1.8192142248153687,supports_approval,2,0,0.4992125630378723
LP002341,DTI,-1.9702831506729126,1.9702831506729126,supports_decline,1,0,0.4992125630378723
LP002341,Gender_Female,0.31575167179107666,0.31575167179107666,supports_approval,6,0,0.4992125630378723
LP002341,Gender_Male,0.09926382452249527,0.09926382452249527,supports_approval,12,0,0.4992125630378723
LP002341,Married_No,-0.04879095032811165,0.04879095032811165,supports_decline,15,0,0.4992125630378723
LP002341,Married_Yes,-0.014543618075549603,0.014543618075549603,supports_decline,19,0,0.4992125630378723
LP002341,Dependents_0,0.19885963201522827,0.19885963201522827,supports_approval,9,0,0.4992125630378723
LP002341,Dependents_1,-0.21032822132110596,0.21032822132110596,supports_decline,8,0,0.4992125630378723
LP002341,Dependents_2,-0.024078911170363426,0.024078911170363426,supports_decline,18,0,0.4992125630378723
LP002341,Dependents_3+,-0.034629687666893005,0.034629687666893005,supports_decline,16,0,0.4992125630378723
LP002341,Education_Graduate,0.18646353483200073,0.18646353483200073,supports_approval,10,0,0.4992125630378723
LP002341,Education_Not Graduate,0.012949246913194656,0.012949246913194656,supports_approval,20,0,0.4992125630378723
LP002341,Self_Employed_No,0.054810360074043274,0.054810360074043274,supports_approval,14,0,0.4992125630378723
LP002341,Self_Employed_Yes,0.006421491503715515,0.006421491503715515,supports_approval,22,0,0.4992125630378723
LP002341,Property_Area_Rural,0.06616188585758209,0.06616188585758209,supports_approval,13,0,0.4992125630378723
LP002341,Property_Area_Semiurban,-0.11550351977348328,0.11550351977348328,supports_decline,11,0,0.4992125630378723
LP002341,Property_Area_Urban,0.012226528488099575,0.012226528488099575,supports_approval,21,0,0.4992125630378723
LP002342,ApplicantIncome,-2.9895288944244385,2.9895288944244385,supports_decline,1,0,0.06349413096904755
LP002342,CoapplicantIncome,1.5913927555084229,1.5913927555084229,supports_approval,3,0,0.06349413096904755
LP002342,LoanAmount,-0.9165776968002319,0.9165776968002319,supports_decline,4,0,0.06349413096904755
LP002342,Loan_Amount_Term,-0.026928575709462166,0.026928575709462166,supports_decline,18,0,0.06349413096904755
LP002342,Credit_History,0.42806050181388855,0.42806050181388855,supports_approval,6,0,0.06349413096904755
LP002342,Total_Income,-2.1296916007995605,2.1296916007995605,supports_decline,2,0,0.06349413096904755
LP002342,DTI,0.34610429406166077,0.34610429406166077,supports_approval,8,0,0.06349413096904755
LP002342,Gender_Female,-0.030624859035015106,0.030624859035015106,supports_decline,16,0,0.06349413096904755
LP002342,Gender_Male,-0.004515662789344788,0.004515662789344788,supports_decline,19,0,0.06349413096904755
LP002342,Married_No,0.030305106192827225,0.030305106192827225,supports_approval,17,0,0.06349413096904755
LP002342,Married_Yes,0.000529703451320529,0.000529703451320529,supports_approval,22,0,0.06349413096904755
LP002342,Dependents_0,0.0734550803899765,0.0734550803899765,supports_approval,12,0,0.06349413096904755
LP002342,Dependents_1,0.12526604533195496,0.12526604533195496,supports_approval,10,0,0.06349413096904755
LP002342,Dependents_2,0.7058126926422119,0.7058126926422119,supports_approval,5,0,0.06349413096904755
LP002342,Dependents_3+,-0.04763078689575195,0.04763078689575195,supports_decline,13,0,0.06349413096904755
LP002342,Education_Graduate,0.035519808530807495,0.035519808530807495,supports_approval,15,0,0.06349413096904755
LP002342,Education_Not Graduate,0.0029606702737510204,0.0029606702737510204,supports_approval,20,0,0.06349413096904755
LP002342,Self_Employed_No,-0.35275018215179443,0.35275018215179443,supports_decline,7,0,0.06349413096904755
LP002342,Self_Employed_Yes,-0.043103866279125214,0.043103866279125214,supports_decline,14,0,0.06349413096904755
LP002342,Property_Area_Rural,0.07759086787700653,0.07759086787700653,supports_approval,11,0,0.06349413096904755
LP002342,Property_Area_Semiurban,-0.34570708870887756,0.34570708870887756,supports_decline,9,0,0.06349413096904755
LP002342,Property_Area_Urban,0.0007592285983264446,0.0007592285983264446,supports_approval,21,0,0.06349413096904755
LP002345,ApplicantIncome,-2.0956499576568604,2.0956499576568604,supports_decline,1,1,0.9245575666427612
LP002345,CoapplicantIncome,1.153544545173645,1.153544545173645,supports_approval,3,1,0.9245575666427612
LP002345,LoanAmount,0.25627878308296204,0.25627878308296204,supports_approval,6,1,0.9245575666427612
LP002345,Loan_Amount_Term,0.03917480632662773,0.03917480632662773,supports_approval,16,1,0.9245575666427612
LP002345,Credit_History,0.6122360825538635,0.6122360825538635,supports_approval,4,1,0.9245575666427612
LP002345,Total_Income,1.9770996570587158,1.9770996570587158,supports_approval,2,1,0.9245575666427612
LP002345,DTI,0.02205713838338852,0.02205713838338852,supports_approval,19,1,0.9245575666427612
LP002345,Gender_Female,-0.050763919949531555,0.050763919949531555,supports_decline,13,1,0.9245575666427612
LP002345,Gender_Male,-0.015338819473981857,0.015338819473981857,supports_decline,20,1,0.9245575666427612
LP002345,Married_No,0.18132886290550232,0.18132886290550232,supports_approval,7,1,0.9245575666427612
LP002345,Married_Yes,0.036268580704927444,0.036268580704927444,supports_approval,17,1,0.9245575666427612
LP002345,Dependents_0,-0.044025979936122894,0.044025979936122894,supports_decline,15,1,0.9245575666427612
LP002345,Dependents_1,0.06707201153039932,0.06707201153039932,supports_approval,9,1,0.9245575666427612
LP002345,Dependents_2,-0.051688358187675476,0.051688358187675476,supports_decline,12,1,0.9245575666427612
LP002345,Dependents_3+,-0.027548590674996376,0.027548590674996376,supports_decline,18,1,0.9245575666427612
LP002345,Education_Graduate,0.06154219061136246,0.06154219061136246,supports_approval,10,1,0.9245575666427612
LP002345,Education_Not Graduate,0.005594191607087851,0.005594191607087851,supports_approval,21,1,0.9245575666427612
LP002345,Self_Employed_No,0.052387598901987076,0.052387598901987076,supports_approval,11,1,0.9245575666427612
LP002345,Self_Employed_Yes,0.005086012650281191,0.005086012650281191,supports_approval,22,1,0.9245575666427612
LP002345,Property_Area_Rural,-0.07876469939947128,0.07876469939947128,supports_decline,8,1,0.9245575666427612
LP002345,Property_Area_Semiurban,-0.42563581466674805,0.42563581466674805,supports_decline,5,1,0.9245575666427612
LP002345,Property_Area_Urban,0.04759759455919266,0.04759759455919266,supports_approval,14,1,0.9245575666427612
LP002347,ApplicantIncome,-0.41975706815719604,0.41975706815719604,supports_decline,3,1,0.9652904868125916
LP002347,CoapplicantIncome,0.4139699935913086,0.4139699935913086,supports_approval,4,1,0.9652904868125916
LP002347,LoanAmount,0.2063288539648056,0.2063288539648056,supports_approval,6,1,0.9652904868125916
LP002347,Loan_Amount_Term,0.022853761911392212,0.022853761911392212,supports_approval,15,1,0.9652904868125916
LP002347,Credit_History,0.679699718952179,0.679699718952179,supports_approval,2,1,0.9652904868125916
LP002347,Total_Income,0.2756006419658661,0.2756006419658661,supports_approval,5,1,0.9652904868125916
LP002347,DTI,0.03777728229761124,0.03777728229761124,supports_approval,12,1,0.9652904868125916
LP002347,Gender_Female,0.003645119722932577,0.003645119722932577,supports_approval,21,1,0.9652904868125916
LP002347,Gender_Male,-0.00011752685531973839,0.00011752685531973839,supports_decline,22,1,0.9652904868125916
LP002347,Married_No,0.03244547173380852,0.03244547173380852,supports_approval,13,1,0.9652904868125916
LP002347,Married_Yes,0.017387188971042633,0.017387188971042633,supports_approval,16,1,0.9652904868125916
LP002347,Dependents_0,-0.010124904103577137,0.010124904103577137,supports_decline,18,1,0.9652904868125916
LP002347,Dependents_1,0.14171627163887024,0.14171627163887024,supports_approval,8,1,0.9652904868125916
LP002347,Dependents_2,-0.054420679807662964,0.054420679807662964,supports_decline,11,1,0.9652904868125916
LP002347,Dependents_3+,-0.01154616754502058,0.01154616754502058,supports_decline,17,1,0.9652904868125916
LP002347,Education_Graduate,0.17171546816825867,0.17171546816825867,supports_approval,7,1,0.9652904868125916
