application_id,prediction,approval_probability,ApplicantIncome,CoapplicantIncome,LoanAmount,Loan_Amount_Term,Credit_History,Total_Income,DTI,Gender_Female,Gender_Male,Married_No,Married_Yes,Dependents_0,Dependents_1,Dependents_2,Dependents_3+,Education_Graduate,Education_Not Graduate,Self_Employed_No,Self_Employed_Yes,Property_Area_Rural,Property_Area_Semiurban,Property_Area_Urban
LP001870,0,0.099218406,-0.6039859,-0.7105718,-0.4060606,0.12729506,0.39182582,0.86053604,-2.7706523,0.12488458,0.06468293,-0.053146034,-0.009151967,0.09140992,-0.5717273,-0.025623847,-0.021022702,0.17950472,0.020584378,0.06600708,0.0066396203,0.05581359,0.1859696,0.012753948
LP001871,1,0.70038956,1.3461398,-0.776154,0.2369081,-0.06283355,0.53862715,-0.632824,0.22333753,0.12399462,0.042756405,0.022730827,0.005409434,-0.24071972,0.060644593,-0.11537263,-0.06356129,0.14062189,0.010367927,-0.030916926,-0.0050152885,-0.31269968,-0.45233116,0.011949562
LP001872,1,0.9337436,0.28014684,-0.88539433,0.23219694,-0.0073565235,0.5505077,0.8700309,0.05440682,-0.02935356,-0.008258587,0.101431616,0.008119568,-0.017606353,0.13264565,-0.10574436,-0.018017484,0.2741413,0.022946524,-0.45796674,-0.05281988,0.07736306,0.7980458,0.048109915
LP001875,1,0.6952265,-0.3360308,1.8387451,0.06747116,-0.034929026,0.5541479,-1.4773295,0.08396596,-0.024118489,-0.0055393064,0.034506924,0.010499141,-0.13066077,0.119827636,-0.12601204,-0.06169537,0.066461794,0.0007475745,-0.009781922,-0.005952784,-0.14006998,-0.44059768,0.062919974
LP001877,1,0.9856398,-0.04955641,0.116910875,0.25590664,-0.008768657,0.6525517,0.41537908,0.06897965,-0.012845097,-0.0073251952,-0.04271078,-5.350969e-05,0.03908279,0.2021905,0.63276124,-0.030282563,0.19891794,0.016128348,0.027133334,0.0013800426,0.1680927,0.7816563,0.0252026
LP001882,0,0.46691376,-0.1625518,0.9136877,0.002630699,-0.06881096,-3.3021035,0.57548416,-0.05092499,-0.03125981,-0.005999892,-0.09203201,-0.009524496,0.077722214,0.1139817,-0.06768026,1.1202726,0.20284769,0.011536822,0.01909788,0.0013864464,0.07372069,-0.27029684,0.038182337
LP001883,0,0.23088978,-0.42242968,-0.94413733,0.095778726,0.032598127,0.4862288,1.0355568,-2.3646066,0.31078804,0.11027724,-0.03994259,-0.011063931,-0.10310884,0.052893966,-0.025949623,-0.031306338,0.20672147,0.013767721,0.052209936,0.0053565833,-0.16692522,-0.29331672,0.019221326
LP001884,1,0.9422222,-0.5318651,0.73820746,0.3614457,-0.0072002443,0.6233299,0.70782363,0.07440216,0.11157535,-0.0030703107,0.027562851,-0.0035299053,0.12843156,-0.31340647,-0.053608585,-0.023051735,0.07815921,0.0048231776,0.08781928,0.0064214915,0.10775158,-0.12826553,0.01978581
LP001888,1,0.93208784,-0.43652773,-1.0025722,0.59433985,9.602989e-05,0.6016083,1.4501492,0.3735877,0.35500884,0.09530606,-0.045330446,-0.007411473,-0.10260168,0.052584432,-0.03403658,-0.026003383,0.18717231,0.0142304525,0.0672187,0.0067506423,0.10843648,-0.3895129,-0.02137608
LP001891,1,0.79386085,1.220288,-0.7571666,0.1646921,-0.053078562,0.5590567,-0.60446686,0.37977436,-0.04944338,-0.013019057,0.037026588,0.007830171,-0.22509547,0.043773588,-0.124324515,-0.05929097,0.1526625,0.0073585515,0.12293262,0.008527864,0.1426547,-0.4764785,0.08604824
LP001892,1,0.91834486,-0.3496239,1.1928812,0.22059257,0.02542653,0.60244226,0.3069664,0.03934006,-0.020176625,-0.0014857907,0.014629012,-0.0135188345,-0.0665266,0.118794024,-0.063106544,-0.036714576,0.16283554,0.006191677,0.06716469,0.004005081,-0.22508577,-0.38192382,0.038866322
LP001894,1,0.97442186,-0.48812392,1.0495028,0.21681896,0.008779341,0.61947525,0.15076905,0.0061093196,-0.010983704,-0.005144312,0.026388058,0.007876466,0.010669982,0.20220248,-0.080742136,-0.012757036,0.13483623,0.0037476718,0.08153948,0.0025421048,0.08003203,0.81730705,0.04116445
LP001896,1,0.9148968,-0.4919452,-1.040284,0.3223308,-0.008833739,0.65720356,0.27031213,0.0632152,-0.020553483,-0.0035241316,0.06409815,0.013695814,0.02720566,0.13523814,0.35335392,-0.013811288,0.14851193,0.013785331,0.07355251,0.0042180093,0.08763073,0.86060166,0.08084971
LP001900,1,0.9494388,-0.52803415,1.0198662,0.48289326,0.008059828,0.6319284,0.22008821,0.056722082,0.007392228,-0.00065753143,0.06027291,0.018494308,0.0070560155,-0.5626729,-0.052152082,-0.019795801,0.07509939,0.006654409,0.07725943,0.004085433,0.09901529,0.52612394,0.016891306
LP001903,1,0.80222756,-0.4835971,1.3746506,-0.8749115,-0.026669994,0.57896465,-1.0166582,-0.01922257,-0.013961347,-0.006038772,0.0064405375,-0.00017130453,-0.030531958,0.21652186,-0.10579271,-0.026884839,0.057261515,0.0015291413,-0.008562735,-0.0063614,0.065283574,0.8646991,0.07619387
LP001904,1,0.9386175,-0.41469216,0.5649376,0.35272935,-0.0009590415,0.6347615,0.8164035,0.10993686,-0.033583716,-0.0058127227,0.062442534,0.014155302,-0.056585066,0.06913062,-0.051862475,-0.022355909,0.10436711,0.006654409,0.08230757,0.0064214915,0.09393379,-0.34282318,-0.04031916
LP001907,1,0.78910184,1.7217512,-0.57791114,-1.11086,-0.04906491,0.53948855,-0.8097008,-0.059877638,-0.027566984,-0.00804989,0.0013612583,0.0020903873,-0.057444472,0.18485047,-0.11289171,-0.03200774,0.123495445,0.005853269,0.041426152,0.00081298756,0.18702765,0.6322645,-0.053620387
LP001908,1,0.51609856,-0.38196906,-1.2718104,0.23628393,0.011365495,0.59722936,0.91581076,-0.0035719513,0.1946824,0.06918451,0.09324305,0.01963042,-0.057914864,0.058860257,-0.04324424,-0.025147108,-0.56919116,-0.042811744,0.06868711,0.0053565833,-0.1963921,-0.43156856,0.039609138
LP001910,0,0.04319026,-0.6105586,1.157863,-0.10623564,-0.062755585,-3.6452782,0.35648906,-0.040236764,-0.03744088,-0.00205608,0.14457186,0.026751848,0.1139775,-0.29421535,-0.07453265,-0.113503456,-0.15109885,-0.017893046,-0.26456925,-0.022033699,0.039038304,-0.29517892,0.022808863
LP001914,1,0.9520174,-0.38605392,0.28954807,0.3190389,-0.021938536,0.6734417,-0.068558365,0.07262544,-0.012447242,-0.004479968,0.023898557,0.00083474244,2.1052896e-05,0.17739396,-0.064792305,-0.013349597,0.12740666,0.006654409,0.08414552,0.0036318705,0.1368689,0.84169215,0.024066841
LP001915,1,0.9681626,-0.7328022,0.46452376,0.44514835,0.20318404,0.6312913,1.1375685,-0.020089328,-0.0501139,-0.0113107525,0.15343475,0.022015933,0.13059257,0.03630046,0.2939842,-0.016612336,0.15330684,0.01687864,0.06135418,0.0047668605,0.10494987,-0.32095078,-0.070756234
LP001917,1,0.95966935,-1.7139587,0.657733,0.6886214,0.005712717,0.6250594,1.6985912,0.3433329,0.2365128,0.057401642,-0.08057909,-0.023618134,-0.07505375,0.06425913,-0.043000832,-0.020816324,0.086563826,0.007412278,0.07740099,0.0067506423,0.09546909,-0.33042955,0.02801913
LP001922,0,0.24228728,1.6198101,-0.73272073,0.15737325,-0.05557348,0.5254219,-2.2354367,-0.15305692,-0.03313275,-0.011688922,-0.0032931818,0.0020903873,-0.16197826,0.092740126,-0.11822184,-0.06537706,0.15179084,0.006967318,0.02059665,0.001432689,-0.41874802,-0.4580942,-0.049176395
LP001924,1,0.9814556,-0.41854188,1.958772,0.37725383,-0.023529967,0.5945761,0.6340049,0.36527798,-0.02669295,-0.006376952,0.06137125,0.010277001,-0.04729314,0.15138958,-0.07053424,-0.059085824,0.109032474,0.0033987463,0.031381965,0.0041729733,-0.12652138,-0.40500912,0.07344727
LP001925,1,0.65962404,-0.6912999,0.4463663,0.3252651,-0.20144531,0.61459225,-0.20196143,0.04263523,-0.02009673,-0.012961506,-0.08599754,-0.029134633,-0.044889737,0.14075372,-0.07196636,-0.01974965,0.09337005,0.0048231776,-0.8577083,-0.072829284,0.03814462,0.47449985,0.013115357
LP001926,1,0.92682236,-0.42676648,1.0171528,0.3103689,-0.02397371,0.6312755,0.6928435,0.06800189,-0.023726335,-0.008361061,-0.029184196,-0.00017130453,-0.026706198,0.14755335,-0.08020368,-0.061024193,0.11093187,0.0035996786,0.022871846,0.0024617524,-0.22091667,-0.3900628,0.044811327
LP001931,1,0.89712185,-0.3773968,-0.9362914,0.27823,-0.007281416,0.6018635,0.5208209,0.035735376,0.07236943,0.02792152,-0.044268012,-0.010247718,-0.0070520765,0.14247185,-0.048710987,-0.012560393,0.14827666,0.011954099,0.09871662,0.0062561305,0.085322775,0.76805764,0.033363737
LP001935,1,0.73434114,1.3004584,-0.7311266,-0.24686593,-0.06294306,0.5444546,0.18532352,0.08196503,-0.027907642,-0.009309426,0.011853807,-0.005157619,-0.2747649,0.066208735,-0.1134801,-0.0648038,0.15385781,0.0048826686,0.024021968,-3.1121017e-05,-0.22010317,-0.43450978,0.056643035
LP001936,1,0.95985067,-0.40634984,1.1644169,0.21953447,0.0010946617,0.62641215,1.0819945,0.042670824,-0.019723305,-0.0054908516,-0.022145037,0.00083474244,-0.022914348,0.15006049,-0.07479411,-0.050923407,0.16789456,0.0035996786,0.030314736,0.0024617524,-0.16311829,-0.37513527,0.04538012
LP001938,0,0.04481913,-0.16307718,-0.9730081,0.13551207,-0.083891734,-4.02151,-0.064767316,-0.05576936,-0.017439568,0.0049837492,-0.11921512,-0.0065360502,0.038131066,0.0879741,0.30739695,-0.070169754,0.160437,0.00914197,0.06566157,0.0025238686,0.07602764,0.8282203,0.022013772
LP001940,1,0.9048839,-0.51886237,0.79014724,0.22022709,0.0069919433,0.6691503,-0.2422466,0.020372704,-0.029977161,-0.0061097937,0.008744436,0.004965643,0.074121505,0.11122224,0.40725568,-0.027480265,0.16013806,0.006654409,0.0568287,0.0017591105,0.14353462,-0.34767357,-0.03515032
LP001945,0,0.07350555,0.74941844,-0.8368098,0.042808432,-0.82140034,-3.6935499,1.1051939,-0.055873074,0.19111335,0.04404183,0.24076928,0.016391952,-0.10611258,0.04938369,-0.074792005,-0.1195996,0.23209411,0.021341633,0.026493434,0.00126574,0.11053919,-0.44233182,0.0074728522
LP001947,1,0.9695873,-0.5934261,1.5507996,-0.5684821,0.0057286127,0.6334492,0.5421496,-0.006196185,-0.011869252,-0.008508592,-0.017957546,0.0068704193,0.0232264,0.2530293,-0.076405756,-0.025113171,0.12901357,0.0036174492,0.039067052,0.0034352064,0.036183633,0.6865243,0.078779995
LP001949,1,0.9297584,-0.4140796,0.2758195,0.26828206,-0.033967666,0.5480198,0.517547,0.07700561,-0.04285011,-0.012001462,-0.04096942,-0.002005026,0.06424807,0.108380474,-0.086357445,0.53903806,0.19445507,0.007248997,0.029407386,0.0037972312,0.11754391,-0.2936974,-0.019974373
LP001953,1,0.8095869,1.6944252,-0.630954,-0.45869252,-0.052656785,0.5812993,-0.54405427,0.016664272,-0.019570231,-0.0073438445,0.032467898,0.0012629452,0.2082677,-0.65594894,-0.11155613,-0.03748285,0.12011311,0.0164703,-0.035728242,-0.008647573,0.1144737,0.45158207,-0.0051567624
LP001954,1,0.562799,-0.1819488,-1.0832242,0.18569042,-0.013393987,0.57869357,-0.20710742,0.013578067,0.1928389,0.04713968,0.0076711904,0.005745401,0.08832646,-0.23608491,-0.06353639,-0.032211293,0.17944351,0.019022726,0.059283786,0.005126853,0.15299885,-0.28888413,0.045266733
LP001955,0,0.1320239,-0.033878505,0.5108003,-0.021176297,-0.9432979,0.48278144,-1.8147904,0.05792017,0.06878952,0.02084364,0.045097925,0.00087774114,-0.19035746,0.06244037,-0.12866747,-0.065801635,0.05161991,0.003024056,-0.0251156,-0.0075485604,-0.2867148,-0.45069408,0.002571313
LP001963,0,0.41161013,-2.0361333,1.1536335,0.276212,-0.025146537,0.5569336,-0.3542894,0.05936316,-0.03734529,-0.014052151,0.0073388093,0.006042744,0.02679117,-0.5250716,-0.08785705,-0.031374194,0.04026112,0.00406241,0.06898391,0.0027074656,0.07718749,-0.30098802,-0.0026673835
LP001964,0,0.022585347,-1.943706,1.6179018,0.41845685,-0.09569212,-3.6990685,-0.3684533,0.019524645,-0.037485424,-0.012607033,-0.010964232,-0.0050863354,-0.02881577,0.07682323,-0.04625036,-0.0788203,-0.12154117,-0.01290445,0.065134175,0.0013864464,0.05457221,-0.39630902,0.05819822
LP001972,1,0.9821899,-0.3368714,1.2579006,0.49022564,0.022036515,0.6549821,0.27736494,0.07617607,-0.0020563104,-0.0015674336,0.05008556,0.017992133,-0.00011753506,0.13647985,-0.060226046,-0.007312979,-0.32398805,-0.0225681,0.085656986,0.004085433,0.10429393,0.7768323,0.03251582
LP001974,1,0.80848265,0.21610343,-1.021225,0.16521843,-0.01363044,0.5484162,0.79458874,0.01120771,0.12923922,0.06201991,0.14544798,0.008119568,-0.038881864,0.08306471,-0.08731916,-0.037585575,0.2796995,0.017868532,0.047480322,0.0025186162,-0.28614405,-0.37637776,0.012258148
LP001977,1,0.94651514,-1.7654098,0.9558275,0.4333292,0.031003585,0.6403439,1.9143796,0.03509528,-0.0476171,-0.016538085,0.17509888,0.024943192,0.10293668,-0.23343982,-0.045597754,-0.024162358,0.06886647,0.009243511,0.060527347,0.0053317263,0.0757354,-0.26987043,-0.034733452
LP001978,1,0.89875054,-0.39192638,1.0329338,0.164433,-0.019828726,0.59190804,0.42023015,0.06812858,-0.024061667,-0.0055393064,0.060525347,0.010499141,-0.06541249,0.13203087,-0.08032781,-0.06150419,0.10979725,0.0033987463,0.021129614,0.0024617524,-0.17704076,-0.4364562,0.04994524
LP001990,0,0.087022126,-1.3125262,-1.240949,0.0087507,0.025862928,0.54409003,0.6572902,0.029936785,-0.15115085,-0.033296704,-0.18403378,-0.024116969,-0.15643334,0.0118972985,-0.04769674,-0.022909751,-0.7542489,-0.053588822,0.05823148,0.0064214915,0.09601041,-0.5437147,-0.042469032
LP001993,1,0.94761616,-0.37968433,0.565003,0.22086698,-0.0057353335,0.6289411,1.17968,0.04194023,0.09811758,0.024268495,0.11451533,0.008069829,-0.039849274,0.14036952,-0.07652777,-0.051172372,0.19498514,0.0049550342,0.0420677,0.002732323,-0.26363027,-0.33783522,0.0051771253
LP001994,0,0.07878232,-0.5350862,0.9760591,0.25886127,-0.057090376,-3.9671192,0.16036676,-0.05571621,0.08773909,0.003542847,0.09434457,0.0014463644,-0.045268137,0.07191878,-0.045930516,-0.095159836,0.07122211,0.0046754084,0.082833655,0.002169724,0.06965396,-0.328215,0.0076461304
LP001996,0,0.20219192,1.7333552,-0.6473767,-0.7028595,-0.05452227,0.47268796,-2.0209591,-0.14422904,-0.03385103,-0.009150886,0.0826978,0.0056315735,-0.15788263,0.10251033,-0.11053683,-0.0654935,0.1428387,0.005462035,0.01580057,0.001300542,-0.3931125,-0.31911787,-0.053937487
LP001998,1,0.7991038,1.6812633,-0.87283677,-0.3643906,-0.034369625,0.59841114,-0.493114,-0.028147433,-0.027475867,-0.00889457,0.019738272,0.0012629452,0.47193918,0.0453071,0.8367954,-0.05428496,-0.46117076,-0.017662993,-0.038035158,-0.0086861495,-0.3032664,-0.39961648,0.059841596
LP002002,1,0.98021334,-0.42846733,-0.8734414,0.32851154,0.027424697,0.62611115,2.0704126,0.030190093,0.168225,0.04475127,-0.10177438,-0.016529081,-0.06261182,0.11406416,-0.042253394,-0.013713955,0.18918145,0.0142304525,0.072548784,0.0062561305,0.10280078,0.8193823,0.049368918
LP002004,1,0.98970395,-0.3837083,1.3143605,0.49587813,-0.01557827,0.588571,0.9497026,0.098181896,-0.022289604,-0.010175856,0.09213562,0.007703791,0.009295472,0.17415756,-0.08069752,-0.014822535,-0.33481306,-0.016274303,0.06078066,0.0025421048,0.081387065,0.7567821,0.03442626
LP002006,1,0.8263202,-0.5190174,-1.0376921,0.4128023,0.01759883,0.5946243,1.5992563,0.01971058,0.2510486,0.071983,-0.08700101,-0.0301604,-0.12296595,0.05173136,-0.041735034,-0.036147825,0.21364182,0.013767721,0.04804115,0.0053565833,-0.2430835,-0.41220424,0.01211795
LP002008,1,0.96696776,0.98032916,-0.8317938,0.04878551,0.39412653,0.5548447,0.97874266,-0.050830796,-0.021771451,-0.003683571,-0.004473364,0.0038813984,0.20636792,0.07664084,0.6568121,-0.060619794,0.29911542,0.02094357,-0.16062194,-0.018159455,-0.21843371,-0.33232707,0.08071217
LP002024,1,0.8900157,-0.47499174,1.0587475,-0.04999467,0.029447252,0.615549,0.8048223,-0.64883596,-0.021058252,-0.0066504763,0.08958355,0.03626858,-0.037534248,0.096467264,-0.050595388,-0.032156665,0.1433364,0.005924922,0.06656476,0.0050860127,-0.10812023,-0.26268378,0.053631335
LP002031,1,0.90024847,-0.60127664,0.80995643,0.46161926,0.56228334,0.5650795,0.30929017,0.14768706,-0.040201,-0.012654478,-0.018946711,0.0029751973,0.03464208,-0.27205288,-0.085642695,-0.014397272,-0.3487063,-0.025911702,0.0669605,0.0041807215,0.097333215,-0.22029698,-2.8362963e-05
LP002035,1,0.9717562,-0.46670553,-0.9694975,0.30357146,0.030479673,0.67759913,1.2929664,0.027303776,-0.028543208,-0.005212761,0.12042025,0.013695814,0.0821918,0.1083821,0.3047405,-0.011415629,0.15737234,0.016061684,0.058707856,0.0042180093,0.09355989,0.8773474,0.0728924
LP002036,1,0.90725845,-1.4852437,1.1627886,0.42444554,0.0018190802,0.61527604,0.8543757,0.078119524,-0.04751941,-0.010739466,0.13284326,0.02573456,-0.019942483,0.08942906,-0.054260388,-0.023370735,0.04540576,0.0034678224,0.08187169,0.0053317263,0.060280964,-0.37614608,-0.06145072
LP002043,1,0.92218643,-0.4792222,-0.8429984,0.4035679,-0.003826167,0.59740406,1.4855459,0.024464013,0.12840687,0.03363559,-0.06256979,-0.005647485,0.10205578,-0.4673141,-0.04030777,-0.018575205,0.13683456,0.0142304525,0.07061774,0.0062561305,0.09193606,0.5094716,0.010370264
LP002050,0,0.4207721,1.370183,-0.7269799,-0.014388423,-0.06317893,0.5812972,-1.5452822,0.29479516,-0.024257984,-0.0042203246,0.047888443,0.00800901,0.34573606,-0.296203,-0.12427866,-0.0688171,0.10915433,0.0056861113,-0.44271895,-0.03749435,-0.24021903,-0.18560997,-0.086799
LP002051,1,0.98025686,-0.49575216,1.1259712,0.38939095,0.021295782,0.6606934,0.15100983,0.047556568,0.0032930232,-0.0010819826,0.058048967,0.024428913,0.0008919057,0.14199802,-0.05335089,-0.011438255,0.06406452,0.0034678224,0.084365286,0.004085433,0.0839617,0.7847695,0.03924548
LP002053,1,0.9066267,-0.3596256,-0.2937674,0.25965005,0.006938258,0.56086594,-0.0055440394,0.027258862,-0.0037988112,0.004896055,0.024278818,0.011598554,0.03299872,0.10802678,-0.058988653,0.15993986,0.19122964,0.013472583,0.07465462,0.0051751994,0.0825841,0.6282183,0.02496755
LP002054,1,0.8458271,-0.47460625,0.7730408,0.1109263,-0.005137535,0.6655589,0.39312768,0.0546009,-0.028411763,-0.009526479,-0.037945013,7.301016e-06,0.039346207,0.089342766,0.5638602,-0.026473323,-0.59087217,-0.02335434,0.029415961,0.0006942021,-0.2779286,-0.34298527,0.02146542
LP002055,1,0.965757,-0.40815866,1.5279869,0.25402775,-0.008028186,0.61347735,0.67205864,0.06310886,0.091218725,0.022870965,0.095446706,0.010499141,-0.04635979,0.1488415,-0.07207142,-0.061730977,0.14647396,0.0015675146,0.03006572,0.0024617524,-0.18160363,-0.3816549,0.04083588
LP002065,1,0.70531493,1.7654321,-0.6272504,-0.7388736,-0.069953084,0.49662766,-1.2247605,-0.064685225,-0.030506164,-0.008528446,-0.003553514,0.0012629452,0.27031383,0.1124652,-0.111624844,0.66118336,0.1617963,0.005462035,0.020248096,0.001300542,-0.31180063,-0.15551256,-0.054400466
LP002067,0,0.010599543,0.9834928,1.2446362,-0.71792907,-0.119023375,-3.776315,-1.4994588,-0.13649201,-0.016717331,-0.0018430166,-0.06772865,-0.010382753,0.14968431,-0.38653317,-0.09079446,-0.12076734,0.030524485,0.005258176,-0.278236,-0.025857087,-0.15045434,-0.2145161,-0.11492982
LP002068,0,0.024618944,0.20255515,-1.0491973,0.087667935,-0.083283685,-3.347597,0.13573308,-0.06808206,-0.03807007,-0.013960406,0.2607613,0.031556662,-0.05665695,0.093400836,-0.07441523,-0.10625735,0.2325551,0.019926107,0.048219666,0.0013096277,-0.2283902,-0.53091514,0.025733395
LP002082,1,0.7921392,0.29175213,0.38559294,-0.43440908,-0.020729525,0.5543921,-1.1652538,0.038327347,-0.01606429,-0.003570725,0.03853662,0.00077393174,-0.14898433,0.16631393,-0.12741081,-0.039062615,0.055730596,0.0037355083,-0.06310918,0.013911726,0.09868045,0.8906657,0.03995466
LP002086,1,0.5692964,-0.4386707,0.7025809,0.32173178,-0.051475137,0.52678305,-1.5262498,0.1762141,0.18600343,0.045395628,0.00957719,-0.0010612805,-0.10584757,0.10016439,-0.123185575,-0.058449868,0.04388978,0.0026448765,-0.0072445865,-0.0072887586,0.1383971,-0.43043828,-0.002583039
LP002087,1,0.8484058,-0.49957737,-0.9935599,0.28487697,0.020991217,0.601219,1.3279775,0.022032207,0.33633146,0.09530606,-0.09166002,-0.024116969,-0.11729267,0.045315523,-0.038974088,-0.030099323,0.20815758,0.0142304525,0.06019868,0.0064214915,0.11756225,-0.4043373,0.0030538943
LP002097,1,0.8923272,-0.42203537,0.89956754,0.28679267,-0.016430462,0.5773825,0.38486594,0.10533281,-0.04250701,-0.011800054,0.11485306,0.0111968,0.09316179,-0.48305964,-0.087181136,-0.059004486,0.078032136,0.0070480653,0.035062183,0.0027074656,0.112485446,-0.27065,0.020820968
LP002098,1,0.9673342,-0.44216478,-0.9040756,0.29534307,0.025789604,0.6253115,1.9047337,0.010807609,-0.09807858,-0.017468374,-0.15612863,-0.016529081,-0.08221487,0.10863219,-0.04659407,-0.013761002,0.19987231,0.016061684,0.06920848,0.0062561305,0.098974004,0.9463066,0.07983768
LP002100,1,0.7835561,-0.4597211,-1.086573,0.2881577,0.02145638,0.6048322,1.7809731,0.030061433,-0.14482825,-0.031442516,-0.1350875,-0.01048565,-0.13754496,0.04282322,-0.04673388,-0.030099323,0.21884845,0.016061684,0.056858376,0.0064214915,0.09858854,-0.47699678,-0.09715319
LP002101,1,0.79990345,1.9479153,-0.57238793,-0.82606274,0.7409484,0.4364014,-1.5210128,0.5097478,-0.0437014,-0.012860516,-0.0018777974,0.0050989864,-0.14400174,0.08232871,-0.100535035,-0.056536626,0.17295757,0.007097076,0.07473871,0.0017191753,0.17556019,-0.30635646,0.03841473
LP002103,1,0.85411495,1.3636035,0.38453525,-0.39583755,0.61971384,0.514176,-1.3470131,0.35225803,-0.033467866,-0.0042893826,0.044830967,0.011475391,0.29351753,-0.26030543,-0.11099107,-0.059509065,0.08430525,0.0055358685,-0.47998434,-0.037553344,0.11723843,-0.16387765,0.09079067
LP002106,1,0.9782416,0.2879784,1.3786047,0.4127181,-0.041547462,0.5573308,-0.29200035,0.39718834,-0.01911963,-0.0041177543,0.056263283,0.0075199967,-0.1105367,0.1319738,-0.13004634,-0.03384481,0.045787945,0.004180469,-0.49792907,-0.033397548,0.055868454,0.80723137,0.047558922
LP002110,1,0.749317,0.33986676,-0.34236014,-0.02809222,-0.024094243,0.6046664,0.45664722,0.027600855,-0.021681806,-0.00823279,-0.0481593,0.00013114061,0.1183166,-0.34758848,-0.09614843,-0.057945624,0.18499337,0.018418558,0.016975213,0.0025186162,-0.25303605,-0.1875015,-0.038415622
LP002112,1,0.8990016,-0.75570345,1.7494115,-0.43491095,-0.0016008891,0.61760443,-0.40051782,0.008112913,-0.015639374,-0.0010930185,0.02646679,0.006042978,0.14839806,0.13338372,0.73933506,-0.059241835,0.07487832,0.0022356082,-0.007153605,0.012308087,-0.1573857,-0.3554811,0.07863621
LP002113,0,0.022561288,-1.5387353,-0.90759283,-0.008895926,-0.03545722,-3.1431496,0.6007569,-0.05272745,0.2977724,0.07738308,0.06956107,0.0023405757,0.19447282,0.016845679,-0.031916957,0.71763116,-0.5721693,-0.03054609,0.049030606,0.0032594895,0.063482136,-0.35955432,0.041415382
LP002114,1,0.9046643,-0.39094746,-0.9557098,0.33620888,-0.030723501,0.5797811,0.5161986,0.14316091,0.07145852,0.027090706,-0.04393836,-0.010469858,-0.0021055555,0.14340207,-0.049414095,-0.015691174,0.14845878,0.0116413515,0.09956646,0.0065852813,0.084054716,0.7693092,0.034148157
LP002115,0,0.08648946,-0.6235979,0.5160213,-0.6979731,0.033496816,0.42244124,0.115077965,-2.4950001,-0.047530115,-0.038492043,0.06251287,0.030058805,0.08160304,0.05988995,-0.038441308,0.18401022,-0.4826108,-0.020083982,0.060084607,0.0048676147,-0.11249022,-0.19848576,0.049272962
LP002116,1,0.64855343,-0.71855617,-1.0388669,0.48923844,-0.012009002,0.5784671,0.85240895,0.049607594,0.22646718,0.071983,-0.11012831,-0.0301604,-0.124649614,0.051508706,-0.04168567,-0.035639092,0.2091441,0.013767721,0.050070226,0.0053565833,-0.24043503,-0.41290507,0.0016078536
LP002119,1,0.6683329,-0.4530426,0.37962556,-0.11298329,-0.009392779,0.60149586,0.25021023,0.035166156,-0.034555007,-0.008371268,-0.03126245,-0.002005026,0.077528715,-0.2462338,-0.0871917,-0.04393663,-0.41244367,-0.023698684,0.032364395,0.0037972312,0.13905823,-0.18723986,0.055670425
LP002126,1,0.9298171,-0.45079604,-1.1033318,0.36706364,0.042581253,0.58696175,1.5339549,0.066730574,-0.05181552,-0.013039878,0.20798711,0.018839048,0.100008816,0.07228356,-0.040706396,0.09117646,-0.6226343,-0.053588822,0.056508012,0.0062561305,0.074812174,0.83696204,0.079573624
LP002128,1,0.9363494,-0.58691084,1.2674116,0.27076745,0.0037707759,0.6145666,-1.3731653e-05,0.045266785,-0.018517809,-0.008065909,-0.015325063,0.007049024,0.06171617,0.13537806,0.53704107,-0.034285586,0.12880151,0.0035996786,0.045697268,0.00042363146,-0.23790778,-0.35391507,0.0439349
LP002129,1,0.9690862,-0.5266218,0.9844409,-0.03619621,0.0034822745,0.5998249,0.53874266,-0.016592449,-0.010296261,-0.008508592,-0.025727673,0.007876466,0.026287843,0.24774915,-0.08096521,-0.012779652,0.15720433,0.003795655,0.06788262,0.0025421048,0.067228265,0.6372148,0.040469196
LP002130,0,0.015983814,-0.46777406,1.7822676,-0.07409459,-0.09551269,-3.9138439,-0.92581224,-0.101789325,-0.020433558,-0.0042376965,-0.06637287,-0.011064399,-0.069579326,0.09534654,-0.08590414,-0.11276514,-0.20813368,-0.014822794,-0.018695476,-0.007249444,-0.107847154,-0.47973225,0.009886133
LP002131,1,0.9541669,-0.525702,1.382011,0.18033217,0.019001627,0.6373242,0.6444095,0.06537483,-0.039205745,-0.01139551,-0.025848685,-0.0009989793,0.04456813,0.08083681,0.56721854,-0.036397878,-0.45894694,-0.016274303,0.033019636,0.0006693451,0.1110723,-0.34522206,-0.048110906
LP002137,1,0.79171735,0.5756568,1.1853676,-1.2365743,-0.027551321,0.52833235,-1.1807607,0.03227437,-0.019417845,-0.007878846,0.0214441,0.009218633,-0.10755763,0.15607575,-0.1200159,-0.029872814,0.050973397,0.004230141,0.09535288,0.0036332803,0.0790245,0.5743125,-0.029053515
LP002138,1,0.833236,-0.45091432,2.4212089,-0.40372884,-0.034932088,0.5828755,-0.79249096,0.032907635,-0.019767692,-0.0052071335,0.0191773,0.008876882,-0.10501661,0.11791387,-0.0976962,-0.054441243,0.06113528,0.0005693687,0.016001377,0.0017153304,-0.10602233,-0.43682513,0.075304136
